Czas_Rejestracji;Wiatr_V;Wiatr_Kierunek;Wilgotnosc;T_Powietrza;T_Grunt;Opad_Typ;Lokalizacja_Opis
2016-08-30 06:00:00.000;0.9;298.30;82.10;17.70;18.70;69;MOST MILENIJNY
2016-08-30 06:00:00.000;1.4;87.30;82.60;17.60;19.50;69;MOST WARSZAWSKI
2016-08-30 06:10:00.000;0;216.30;85.50;16.40;18.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 06:10:00.000;0.27;277.00;79.25;16.12;17.85;69;MOST ROMANA DMOWSKIEGO
2016-08-30 06:10:00.000;1.3;233.30;78.70;14.90;18.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 06:10:00.000;0;286.10;85.10;15.00;21.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 06:10:00.000;0;162.60;84.20;14.80;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 06:10:00.000;1.5;296.60;81.70;17.70;18.50;69;MOST MILENIJNY
2016-08-30 06:10:00.000;1.4;81.50;82.80;17.60;19.50;69;MOST WARSZAWSKI
2016-08-30 06:20:00.000;0.5;286.00;85.20;16.50;18.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 06:20:00.000;0.07;258.00;79.40;16.10;17.71;69;MOST ROMANA DMOWSKIEGO
2016-08-30 06:20:00.000;1.2;227.60;78.20;14.90;18.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 06:20:00.000;0.1;299.30;85.20;15.10;21.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 06:20:00.000;0;175.20;84.10;14.80;20.80;69;ESTAKADA GADOWIANKA
2016-08-30 06:20:00.000;1.6;304.00;81.20;17.70;18.70;69;MOST MILENIJNY
2016-08-30 06:20:00.000;1.6;88.30;83.40;17.60;19.60;69;MOST WARSZAWSKI
2016-08-30 06:30:00.000;1.1;287.70;83.70;16.80;18.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 06:30:00.000;0.35;274.00;79.55;16.08;17.82;69;MOST ROMANA DMOWSKIEGO
2016-08-30 06:30:00.000;1.7;236.90;77.60;15.10;18.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 06:30:00.000;0;284.60;84.80;15.20;21.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 06:30:00.000;0;158.70;83.40;15.00;20.80;69;ESTAKADA GADOWIANKA
2016-08-30 06:30:00.000;1.6;300.70;81.10;17.80;18.70;69;MOST MILENIJNY
2016-08-30 06:30:00.000;1.5;91.50;83.20;17.70;19.70;69;MOST WARSZAWSKI
2016-08-30 06:40:00.000;1.4;282.40;83.90;16.60;19.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 06:40:00.000;0.56;266.00;79.12;16.13;17.99;69;MOST ROMANA DMOWSKIEGO
2016-08-30 06:40:00.000;1.1;230.20;78.00;15.10;18.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 06:40:00.000;0.3;281.00;84.60;15.30;21.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 06:40:00.000;0;156.90;83.10;15.10;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 06:40:00.000;1.6;301.00;80.70;17.80;18.90;69;MOST MILENIJNY
2016-08-30 06:40:00.000;1.6;86.00;82.80;17.70;19.80;69;MOST WARSZAWSKI
2016-08-30 06:50:00.000;1.6;292.00;83.90;16.60;19.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 06:50:00.000;0.93;277.00;78.11;16.27;18.18;69;MOST ROMANA DMOWSKIEGO
2016-08-30 06:50:00.000;1.6;226.60;78.00;15.10;18.90;69;AL. JANA III SOBIESKIEGO
2016-08-30 06:50:00.000;0.5;300.10;83.80;15.60;21.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 06:50:00.000;0;184.00;83.70;15.10;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 06:50:00.000;2.4;306.10;81.50;17.70;19.00;69;MOST MILENIJNY
2016-08-30 06:50:00.000;2.3;101.40;82.90;17.60;20.00;69;MOST WARSZAWSKI
2016-08-30 07:00:00.000;1.8;293.70;83.50;16.70;19.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 07:00:00.000;0.98;276.00;78.33;16.25;18.31;69;MOST ROMANA DMOWSKIEGO
2016-08-30 07:00:00.000;1.8;229.00;78.00;15.20;19.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 07:00:00.000;0.8;306.00;81.90;15.90;21.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 07:00:00.000;0;189.30;84.40;15.00;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 07:00:00.000;2.4;309.60;81.60;17.70;19.00;69;MOST MILENIJNY
2016-08-30 07:00:00.000;2.4;97.40;82.60;17.60;20.20;69;MOST WARSZAWSKI
2016-08-30 07:10:00.000;1.9;307.60;83.10;16.70;19.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 07:10:00.000;1.33;277.00;78.77;16.17;18.38;69;MOST ROMANA DMOWSKIEGO
2016-08-30 07:10:00.000;1.8;227.30;78.00;15.20;19.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 07:10:00.000;1.6;323.30;79.80;16.20;21.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 07:10:00.000;0;199.30;83.00;15.20;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 07:10:00.000;2.8;318.00;81.70;17.70;19.00;69;MOST MILENIJNY
2016-08-30 07:10:00.000;2.3;88.50;82.20;17.80;20.30;69;MOST WARSZAWSKI
2016-08-30 07:20:00.000;2;301.10;82.10;16.90;20.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 07:20:00.000;1.05;285.00;78.42;16.19;18.36;69;MOST ROMANA DMOWSKIEGO
2016-08-30 07:20:00.000;1.8;230.80;77.30;15.30;19.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 07:20:00.000;1.6;301.90;79.10;16.30;21.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 07:20:00.000;0;199.60;80.20;15.40;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 07:20:00.000;3.3;319.80;81.20;17.70;19.20;69;MOST MILENIJNY
2016-08-30 07:20:00.000;2.4;99.80;82.40;17.70;20.40;69;MOST WARSZAWSKI
2016-08-30 07:30:00.000;1.8;305.90;81.80;17.00;20.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 07:30:00.000;1.41;283.00;77.69;16.20;18.52;69;MOST ROMANA DMOWSKIEGO
2016-08-30 07:30:00.000;1.4;240.90;77.10;15.40;19.70;69;AL. JANA III SOBIESKIEGO
2016-08-30 07:30:00.000;1.6;333.10;78.00;16.50;21.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 07:30:00.000;0;203.30;80.00;15.50;21.00;69;ESTAKADA GADOWIANKA
2016-08-30 07:30:00.000;3.7;322.00;80.10;17.70;19.60;69;MOST MILENIJNY
2016-08-30 07:30:00.000;2.6;106.20;81.70;17.80;20.70;69;MOST WARSZAWSKI
2016-08-30 07:40:00.000;2.3;302.60;81.20;17.00;20.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 07:40:00.000;1.41;283.00;75.67;16.44;18.97;69;MOST ROMANA DMOWSKIEGO
2016-08-30 07:40:00.000;1.3;239.40;76.60;15.60;19.90;69;AL. JANA III SOBIESKIEGO
2016-08-30 07:40:00.000;1.9;341.10;75.70;16.60;21.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 07:40:00.000;0;200.50;79.70;15.60;21.10;69;ESTAKADA GADOWIANKA
2016-08-30 07:40:00.000;4.1;322.30;80.40;17.70;19.70;69;MOST MILENIJNY
2016-08-30 07:40:00.000;3.1;111.00;80.80;17.70;21.00;69;MOST WARSZAWSKI
2016-08-30 07:50:00.000;2.6;297.20;78.80;17.10;20.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 07:50:00.000;1.49;283.00;75.59;16.44;19.23;69;MOST ROMANA DMOWSKIEGO
2016-08-30 07:50:00.000;1.3;245.50;75.20;15.80;20.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 07:50:00.000;1.7;343.00;73.80;16.90;21.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 07:50:00.000;0;203.70;77.80;15.60;21.20;69;ESTAKADA GADOWIANKA
2016-08-30 07:50:00.000;3.9;320.30;79.80;17.80;20.00;69;MOST MILENIJNY
2016-08-30 07:50:00.000;3.4;102.50;80.10;17.70;21.30;69;MOST WARSZAWSKI
2016-08-30 08:00:00.000;2.6;303.70;75.90;17.20;20.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 08:00:00.000;1.66;279.00;75.77;16.39;19.64;69;MOST ROMANA DMOWSKIEGO
2016-08-30 08:00:00.000;2.3;237.10;73.00;15.90;20.90;69;AL. JANA III SOBIESKIEGO
2016-08-30 08:00:00.000;2;335.90;72.10;17.00;21.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 08:00:00.000;0;206.80;75.40;15.60;21.40;69;ESTAKADA GADOWIANKA
2016-08-30 08:00:00.000;4.2;321.00;77.40;17.80;20.20;69;MOST MILENIJNY
2016-08-30 08:00:00.000;4;101.40;78.70;17.80;21.60;69;MOST WARSZAWSKI
2016-08-30 08:10:00.000;2.4;299.10;70.80;18.20;22.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 08:10:00.000;1.88;284.00;73.95;16.50;20.17;69;MOST ROMANA DMOWSKIEGO
2016-08-30 08:10:00.000;2.5;242.70;72.30;16.00;21.00;69;AL. JANA III SOBIESKIEGO
2016-08-30 08:10:00.000;2.3;334.20;71.30;16.90;21.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 08:10:00.000;0;210.10;73.00;15.70;21.40;69;ESTAKADA GADOWIANKA
2016-08-30 08:10:00.000;4.9;326.30;75.50;18.00;20.50;69;MOST MILENIJNY
2016-08-30 08:10:00.000;3.9;110.60;76.90;18.00;21.90;69;MOST WARSZAWSKI
2016-08-30 08:20:00.000;3;303.00;71.70;17.90;22.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 08:20:00.000;2.15;280.00;71.96;16.59;20.45;69;MOST ROMANA DMOWSKIEGO
2016-08-30 08:20:00.000;2.1;248.40;67.80;16.80;22.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 08:20:00.000;2.4;347.30;71.20;16.80;21.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 08:20:00.000;0;212.60;70.20;16.40;21.60;69;ESTAKADA GADOWIANKA
2016-08-30 08:20:00.000;5;329.80;72.00;18.40;22.10;69;MOST MILENIJNY
2016-08-30 08:20:00.000;4.8;107.40;73.70;18.30;23.20;69;MOST WARSZAWSKI
2016-08-30 08:30:00.000;2.1;284.60;73.30;17.80;22.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 08:30:00.000;2.48;280.00;68.36;17.08;22.56;69;MOST ROMANA DMOWSKIEGO
2016-08-30 08:30:00.000;2.5;239.90;63.30;17.10;23.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 08:30:00.000;2.3;.10;70.50;17.00;21.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 08:30:00.000;0;208.00;72.00;16.10;22.00;69;ESTAKADA GADOWIANKA
2016-08-30 08:30:00.000;4.6;334.20;74.00;18.10;21.90;69;MOST MILENIJNY
2016-08-30 08:30:00.000;4.1;114.90;72.40;18.40;24.20;69;MOST WARSZAWSKI
2016-08-30 08:40:00.000;2.5;288.60;70.70;18.60;24.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 08:40:00.000;2.47;288.00;69.07;17.05;24.07;69;MOST ROMANA DMOWSKIEGO
2016-08-30 08:40:00.000;2.2;254.40;60.50;16.90;23.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 08:40:00.000;2;345.50;67.70;17.70;21.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 08:40:00.000;0;194.10;71.20;16.50;22.30;69;ESTAKADA GADOWIANKA
2016-08-30 08:40:00.000;3.5;314.60;71.80;18.60;22.80;69;MOST MILENIJNY
2016-08-30 08:40:00.000;4.1;114.00;72.30;18.60;24.20;69;MOST WARSZAWSKI
2016-08-30 08:50:00.000;2.5;274.60;71.50;18.60;25.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 08:50:00.000;2.15;279.00;68.70;17.24;24.34;69;MOST ROMANA DMOWSKIEGO
2016-08-30 08:50:00.000;2.3;245.70;57.70;17.60;24.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 08:50:00.000;2.2;333.30;66.70;17.70;21.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 08:50:00.000;0;182.10;72.20;16.40;22.60;69;ESTAKADA GADOWIANKA
2016-08-30 08:50:00.000;3.7;323.70;71.90;18.70;23.70;69;MOST MILENIJNY
2016-08-30 08:50:00.000;4.1;109.20;71.80;18.80;25.30;69;MOST WARSZAWSKI
2016-08-30 09:00:00.000;2.6;271.90;72.00;18.60;26.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 09:00:00.000;2.09;280.00;68.52;17.37;25.68;69;MOST ROMANA DMOWSKIEGO
2016-08-30 09:00:00.000;2.3;252.80;57.30;17.80;25.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 09:00:00.000;2.2;347.50;65.00;18.60;21.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 09:00:00.000;0;182.20;71.80;16.60;22.80;69;ESTAKADA GADOWIANKA
2016-08-30 09:00:00.000;3.2;317.80;71.60;18.70;23.80;69;MOST MILENIJNY
2016-08-30 09:00:00.000;2.9;101.40;69.40;19.40;26.60;69;MOST WARSZAWSKI
2016-08-30 09:10:00.000;2.8;290.10;74.50;17.90;24.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 09:10:00.000;2.12;283.00;66.91;17.83;26.86;69;MOST ROMANA DMOWSKIEGO
2016-08-30 09:10:00.000;2.8;224.50;58.50;17.70;25.70;69;AL. JANA III SOBIESKIEGO
2016-08-30 09:10:00.000;2.3;287.10;62.40;19.20;21.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 09:10:00.000;0;187.00;70.60;16.80;23.10;69;ESTAKADA GADOWIANKA
2016-08-30 09:10:00.000;3.5;314.30;71.20;18.80;25.20;69;MOST MILENIJNY
2016-08-30 09:10:00.000;3;100.10;72.30;18.90;26.40;69;MOST WARSZAWSKI
2016-08-30 09:20:00.000;2.4;295.30;68.70;19.00;27.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 09:20:00.000;1.86;279.00;67.01;17.90;28.17;69;MOST ROMANA DMOWSKIEGO
2016-08-30 09:20:00.000;2;264.40;57.10;18.00;26.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 09:20:00.000;2.2;335.20;64.70;18.50;22.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 09:20:00.000;0;188.10;67.50;17.40;23.50;69;ESTAKADA GADOWIANKA
2016-08-30 09:20:00.000;2.9;289.70;74.20;18.50;24.00;69;MOST MILENIJNY
2016-08-30 09:20:00.000;2.8;92.90;71.10;19.30;27.40;69;MOST WARSZAWSKI
2016-08-30 09:30:00.000;3.2;291.50;66.60;19.10;28.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 09:30:00.000;2.41;275.00;70.36;17.27;27.07;69;MOST ROMANA DMOWSKIEGO
2016-08-30 09:30:00.000;3.6;228.80;56.70;17.90;27.00;69;AL. JANA III SOBIESKIEGO
2016-08-30 09:30:00.000;1.9;291.40;65.70;18.40;22.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 09:30:00.000;0;183.80;67.60;16.90;24.10;69;ESTAKADA GADOWIANKA
2016-08-30 09:30:00.000;4.1;323.60;70.50;18.70;25.60;69;MOST MILENIJNY
2016-08-30 09:30:00.000;3;88.80;70.20;19.60;28.30;69;MOST WARSZAWSKI
2016-08-30 09:40:00.000;2.4;283.10;63.60;19.80;29.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 09:40:00.000;2.27;279.00;66.78;17.79;28.45;69;MOST ROMANA DMOWSKIEGO
2016-08-30 09:40:00.000;3.5;235.80;53.30;18.10;28.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 09:40:00.000;2.3;332.60;63.10;18.90;22.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 09:40:00.000;0;190.90;66.10;17.10;24.50;69;ESTAKADA GADOWIANKA
2016-08-30 09:40:00.000;4.2;325.10;67.40;18.90;26.60;69;MOST MILENIJNY
2016-08-30 09:40:00.000;3.8;94.50;70.10;19.00;27.60;69;MOST WARSZAWSKI
2016-08-30 09:50:00.000;2.9;278.70;64.60;19.20;28.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 09:50:00.000;2.01;281.00;64.10;18.09;29.73;69;MOST ROMANA DMOWSKIEGO
2016-08-30 09:50:00.000;2.7;250.00;49.10;19.00;30.00;69;AL. JANA III SOBIESKIEGO
2016-08-30 09:50:00.000;1.9;332.00;63.10;18.80;22.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 09:50:00.000;0;182.20;65.10;17.00;24.90;69;ESTAKADA GADOWIANKA
2016-08-30 09:50:00.000;3.9;312.50;65.30;19.20;26.70;69;MOST MILENIJNY
2016-08-30 09:50:00.000;3.3;93.20;64.90;19.70;29.30;69;MOST WARSZAWSKI
2016-08-30 10:00:00.000;3.2;297.50;60.50;19.70;30.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 10:00:00.000;2.01;279.00;61.79;18.13;29.19;69;MOST ROMANA DMOWSKIEGO
2016-08-30 10:00:00.000;2.8;250.20;46.80;19.20;30.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 10:00:00.000;2.3;291.20;59.80;19.10;22.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 10:00:00.000;0;181.20;60.90;17.80;25.20;69;ESTAKADA GADOWIANKA
2016-08-30 10:00:00.000;4.4;326.50;64.20;19.30;28.50;69;MOST MILENIJNY
2016-08-30 10:00:00.000;4.6;98.60;63.50;19.50;29.80;69;MOST WARSZAWSKI
2016-08-30 10:10:00.000;2.8;283.20;59.60;19.30;29.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 10:10:00.000;2.3;296.00;59.64;18.45;31.14;69;MOST ROMANA DMOWSKIEGO
2016-08-30 10:10:00.000;3;234.20;48.60;18.80;30.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 10:10:00.000;2.4;337.60;56.80;19.00;22.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 10:10:00.000;0;185.10;60.70;17.60;25.80;69;ESTAKADA GADOWIANKA
2016-08-30 10:10:00.000;4.9;332.80;64.30;19.00;27.30;69;MOST MILENIJNY
2016-08-30 10:10:00.000;3.1;91.00;61.60;20.00;30.70;69;MOST WARSZAWSKI
2016-08-30 10:20:00.000;2.8;291.40;55.90;20.20;31.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 10:20:00.000;1.57;276.00;58.88;18.48;30.18;69;MOST ROMANA DMOWSKIEGO
2016-08-30 10:20:00.000;3.1;238.50;46.80;18.90;30.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 10:20:00.000;2.4;343.80;55.60;19.20;23.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 10:20:00.000;0;195.60;57.00;18.00;26.30;69;ESTAKADA GADOWIANKA
2016-08-30 10:20:00.000;4.6;318.60;60.60;19.20;28.00;69;MOST MILENIJNY
2016-08-30 10:20:00.000;4.2;106.00;59.30;19.90;30.60;69;MOST WARSZAWSKI
2016-08-30 10:30:00.000;3.2;293.30;56.40;20.10;31.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 10:30:00.000;2.07;280.00;54.44;18.80;31.41;69;MOST ROMANA DMOWSKIEGO
2016-08-30 10:30:00.000;3.3;238.50;44.00;19.10;32.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 10:30:00.000;2.2;341.20;54.70;19.50;23.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 10:30:00.000;0;188.10;56.10;18.10;26.70;69;ESTAKADA GADOWIANKA
2016-08-30 10:30:00.000;5.4;329.20;57.50;19.50;28.50;69;MOST MILENIJNY
2016-08-30 10:30:00.000;4.5;112.40;58.50;19.80;30.20;69;MOST WARSZAWSKI
2016-08-30 10:40:00.000;3;305.10;54.10;20.40;33.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 10:40:00.000;2.44;282.00;54.41;18.62;32.94;69;MOST ROMANA DMOWSKIEGO
2016-08-30 10:40:00.000;3.2;252.10;38.80;19.30;33.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 10:40:00.000;2.4;340.60;51.90;19.40;24.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 10:40:00.000;0;189.10;54.20;18.10;27.20;69;ESTAKADA GADOWIANKA
2016-08-30 10:40:00.000;4.8;323.40;57.00;19.50;28.90;69;MOST MILENIJNY
2016-08-30 10:40:00.000;4.9;103.20;57.90;19.60;30.20;69;MOST WARSZAWSKI
2016-08-30 10:50:00.000;3.3;298.00;54.20;19.90;32.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 10:50:00.000;2.21;281.00;53.07;18.99;33.12;69;MOST ROMANA DMOWSKIEGO
2016-08-30 10:50:00.000;3.4;237.20;41.70;19.10;32.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 10:50:00.000;2;335.60;48.90;20.50;24.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 10:50:00.000;0;197.40;50.70;18.70;27.60;69;ESTAKADA GADOWIANKA
2016-08-30 10:50:00.000;4.8;330.80;57.90;19.40;28.00;69;MOST MILENIJNY
2016-08-30 10:50:00.000;4.8;111.00;55.60;20.10;32.20;69;MOST WARSZAWSKI
2016-08-30 11:00:00.000;2.5;300.00;49.80;20.90;34.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 11:00:00.000;2.02;284.00;51.83;19.29;34.23;69;MOST ROMANA DMOWSKIEGO
2016-08-30 11:00:00.000;3.6;245.20;37.70;19.40;33.70;69;AL. JANA III SOBIESKIEGO
2016-08-30 11:00:00.000;2.3;339.80;47.40;19.60;25.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 11:00:00.000;0;195.60;52.10;18.10;28.10;69;ESTAKADA GADOWIANKA
2016-08-30 11:00:00.000;4.5;321.50;55.00;19.70;29.60;69;MOST MILENIJNY
2016-08-30 11:00:00.000;4.2;108.20;53.00;20.20;32.10;69;MOST WARSZAWSKI
2016-08-30 11:10:00.000;2.4;298.60;50.90;20.90;34.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 11:10:00.000;2.16;289.00;51.63;18.92;33.69;69;MOST ROMANA DMOWSKIEGO
2016-08-30 11:10:00.000;3.6;247.90;36.00;19.50;34.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 11:10:00.000;2.2;328.00;45.80;20.40;25.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 11:10:00.000;0;191.00;51.00;18.30;28.50;69;ESTAKADA GADOWIANKA
2016-08-30 11:10:00.000;4.5;328.70;54.00;19.80;30.10;69;MOST MILENIJNY
2016-08-30 11:10:00.000;4.1;107.20;52.70;20.40;33.00;69;MOST WARSZAWSKI
2016-08-30 11:20:00.000;3.4;287.70;50.50;20.50;34.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 11:20:00.000;2.05;282.00;49.21;19.01;34.93;69;MOST ROMANA DMOWSKIEGO
2016-08-30 11:20:00.000;3.5;244.20;34.40;19.60;35.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 11:20:00.000;2.3;333.70;45.30;19.70;26.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 11:20:00.000;0;175.10;52.40;18.20;28.80;69;ESTAKADA GADOWIANKA
2016-08-30 11:20:00.000;5.6;331.20;52.10;19.80;31.20;69;MOST MILENIJNY
2016-08-30 11:20:00.000;3.8;106.70;53.40;20.50;31.60;69;MOST WARSZAWSKI
2016-08-30 11:30:00.000;2.6;300.80;49.90;20.50;34.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 11:30:00.000;2.19;299.00;47.61;19.54;36.09;69;MOST ROMANA DMOWSKIEGO
2016-08-30 11:30:00.000;2.9;253.40;33.90;20.00;35.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 11:30:00.000;2.1;344.10;42.30;20.90;26.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 11:30:00.000;0;200.10;49.80;18.70;29.00;69;ESTAKADA GADOWIANKA
2016-08-30 11:30:00.000;4.5;306.50;51.50;20.30;32.50;69;MOST MILENIJNY
2016-08-30 11:30:00.000;3.7;106.60;49.40;21.00;33.60;69;MOST WARSZAWSKI
2016-08-30 11:40:00.000;2.7;298.50;48.00;21.30;36.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 11:40:00.000;2.03;279.00;47.50;19.61;36.42;69;MOST ROMANA DMOWSKIEGO
2016-08-30 11:40:00.000;3.3;253.20;35.40;19.70;35.70;69;AL. JANA III SOBIESKIEGO
2016-08-30 11:40:00.000;2.3;357.40;43.80;20.10;26.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 11:40:00.000;0;205.60;47.30;19.00;29.30;69;ESTAKADA GADOWIANKA
2016-08-30 11:40:00.000;6.8;336.90;50.70;19.70;31.10;69;MOST MILENIJNY
2016-08-30 11:40:00.000;4.6;90.00;50.70;20.80;35.90;69;MOST WARSZAWSKI
2016-08-30 11:50:00.000;2.8;304.20;45.70;21.30;37.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 11:50:00.000;2.7;286.00;47.03;19.35;36.37;69;MOST ROMANA DMOWSKIEGO
2016-08-30 11:50:00.000;3.1;227.10;35.60;19.80;35.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 11:50:00.000;2.3;338.50;42.70;20.60;27.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 11:50:00.000;0;201.00;46.60;19.30;29.80;69;ESTAKADA GADOWIANKA
2016-08-30 11:50:00.000;4.3;324.10;50.80;20.40;33.30;69;MOST MILENIJNY
2016-08-30 11:50:00.000;4.6;89.70;47.00;20.80;36.80;69;MOST WARSZAWSKI
2016-08-30 12:00:00.000;2.8;308.40;47.00;21.40;37.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 12:00:00.000;1.69;279.00;45.80;19.84;36.10;69;MOST ROMANA DMOWSKIEGO
2016-08-30 12:00:00.000;2.4;256.70;31.50;20.30;37.00;69;AL. JANA III SOBIESKIEGO
2016-08-30 12:00:00.000;2.3;333.60;40.80;21.10;27.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 12:00:00.000;0;183.20;43.70;19.70;30.20;69;ESTAKADA GADOWIANKA
2016-08-30 12:00:00.000;4.8;323.80;48.90;20.20;32.30;69;MOST MILENIJNY
2016-08-30 12:00:00.000;3.5;93.50;47.00;21.50;37.90;69;MOST WARSZAWSKI
2016-08-30 12:10:00.000;2.4;333.60;45.90;21.20;36.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
